Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
HCL Vietnam Company Limited;46.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;['main requirements', 'to apply, candidates must have:\xa0', 'main requirements', 'to apply, candidates must have:\xa0', '\nminimum of 4 years of experience working as a devops engineer, with a strong focus on aws.\n', 'in-depth knowledge of aws services, including ec2, s3, rds, lambda, cloudwatch, iam, vpc, and others.', 'strong experience with infrastructure as code tools such as aws cloudformation, terraform, or similar technologies.', 'proven experience implementing and managing ci/cd pipelines using tools like jenkins, gitlab ci/cd, or aws codepipeline.', 'solid scripting and automation skills with languages like python, bash, or powershell.', 'experience with containerization and orchestration technologies such as docker and kubernetes.', 'proficiency in monitoring and logging tools like cloudwatch, elk stack, or prometheus/grafana.\n', 'strong knowledge of networking concepts and security best practices in cloud environments.', 'familiarity with agile methodologies and working in an agile development environment.', 'excellent problem-solving and troubleshooting skills.', 'strong communication and collaboration skills.', '\naws certifications\xa0(such as aws certified devops engineer - professional) are a plus.'];https://itviec.com/viec-lam-it/hcm-senior-aws-devops-engineer-upto-860m-gross-year-hcl-vietnam-company-limited-4445?lab_feature=preview_jd_page
Hitachi Vantara;34.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['education: electronics/ mechatronics/ embedded engineering/ computer engineering or relevant background.', 'have over 3+ years of experience in embedded software development and automotive domain.', 'have experience in c/c++ programming for embedded software, compiler, bashscript, makefile.', 'have experience in either autosar, ad/adas, infotrainment, functional safety iso26262 or sw development on automobile.', 'have experience in either aspice processes, v-model process or agile.', 'have experience in some of linux os, realtime os, can protocol, ethernet protocol, microcontroller, sensor, io, etc.', 'good in leadership, teamwork, troubleshooting and critical thinking.', 'good communication skills, confident in working directly with foreign clients.', 'proficient in english'];https://itviec.com/viec-lam-it/automotive-engineer-2-years-hitachi-vantara-5224?lab_feature=preview_jd_page
DSquare;46.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['・japanese level (jlpt) n2 equivalent or higher\xa0・more than 3 year of experience as bridge software engineer.・have knowledge about php, javascript, vuejs・experience in web app development for japanese offshore projects・ability to process information and identify problems quickly・good communication skills・high sense of responsibility, teamwork spirit・capable of providing ideas to improve work quality to managers'];https://itviec.com/viec-lam-it/bridge-system-engineer-dsquare-5332?lab_feature=preview_jd_page
Saigon Technology;34.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['typically requires 3+ years plus of oracle\xa0experience to include general billing functionality, account management, invoicing, rating, billing, payment processing, pricing, configuration, and bundling.', 'must have', 'nice to have', 'understanding of how to build different pricing models to support business scenarios such: subscription fees, usage-based, or combinations of them.', 'experience of writing pl sql and stored procedure and experience working within an agile environment\xa0', 'good at english communication', 'in-memory database', 'oracle pricing design center, or be able to learn', 'oracle elastic charging engine, or be able to learn', 'understanding how to build the pricing model and apply it to the rating engine.', 'experience in applying oracle brm to many systems such as crm, financial services, provisioning, data warehouses, etc.', 'experience with unit testing.', 'experience with c programming skills and knowledge of java technologies', 'experience/tech skills: unix shell scripting, perl, web logic, oracle database, kubernetes, jenkins, kafka, restapi, soap, groovy, and automation test'];https://itviec.com/viec-lam-it/oracle-developer-remote-upto-2000-saigon-technology-3813?lab_feature=preview_jd_page
Entetsu Việt Nam;46;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;"['must have:', 'nice to have:', 'có tiếng nhật từ n2 trở lên, và đã từng làm việc tại môi trường nhật bản;', 'có từ 3 năm kinh nghiệm làm việc trong lĩnh vực phát triển phần mềm và tối thiểu 2 năm trong vai trò pm.', 'có kinh nghiệm lập trình, database;', 'có kỹ năng làm việc nhóm tốt, phối hợp, gắn kết, lắng nghe và chia sẻ với cả thành viên trong dự án và đối tác; đồng thời có khả năng làm việc độc lập', 'có khả năng quản lý team, quản lý dự án;\xa0', 'có khả năng lập kế hoạch và quản lý rủi ro; chủ động, linh hoạt trong công việc', 'có thể sẵn sàng làm việc tại nhật bản trong tương lai', 'nắm được ngôn ngữ lập trình phần mềm và kỹ năng phân tích kinh doanh là một lợi thế.\xa0', 'có kiến thức về triển khai các app lên cloud như azure;']";https://itviec.com/viec-lam-it/brse-bridge-engineer-project-manager-2000-entetsu-viet-nam-2918?lab_feature=preview_jd_page
MAPLE LABS;58;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;['have at least 5+ years of experience as a game developer', 'have experience with writing plugins for unity in java/object-c', 'have previously shipped at least 3 gaming products in the last 3 years', 'have strong communication skills with both technical and non-technical team members', 'is good at written and spoken english', 'have at least 5+ years of experience as a game developer', 'have experience with writing plugins for unity in java/object-c', 'have previously shipped at least 3 gaming products in the last 3 years', 'have strong communication skills with both technical and non-technical team members', 'is good at written and spoken english'];https://itviec.com/viec-lam-it/unity-game-developer-c-c-maple-labs-4934?lab_feature=preview_jd_page
Laudert Vietnam;47.5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;['what you will do', 'work directly with customers to take detailed ordering briefs and clarify specific requirements of each project', 'manage customer expectations, be able to influence customer decisions and make recommendations', 'set deadlines, assign responsibility and monitor, ensure deliverables fall within acceptable scope and budget', 'coordinate the project’s tasks and keep the communications flowing between the customer, project teams and any other stakeholders', 'initiate trouble shootings, define and monitor next action points in case of issues, including budget and deadline bottlenecks', 'perform change management to the project scope, schedule and costs, perform risk management', 'cooperate with solution architects and developer team to write concepts, create and maintain project documentation', 'assist in improving the team’s technical ability, utilization and overall efficiency', 'what we expect from you', 'having technical background is a must', 'at least 5 years of hands-on working on software products as a project manager/business analyst/product owner. experience as a software developer also counts\xa0', 'english skill is an advantage (both written & spoken, plus presentation skill)', 'fluent in japanese is a big plus', 'excellent client-facing and internal communication skills', 'experience in writing concepts, good understanding of key concepts in software delivery', 'experience in working with scrum teams and having the ability to organize the scrum process events are advantages', 'a strong analytical mindset', 'what is good to know', 'adobe indesign, adobe illustrator, adobe photoshop', 'industry standards for ci, version control and development best practices', 'knowledge about erp, pim, and mam systems', 'camunda workflow and decision automation', 'scripting with c language, python and java', 'what you will do', 'what we expect from you', 'what is good to know', 'work directly with customers to take detailed ordering briefs and clarify specific requirements of each project', 'manage customer expectations, be able to influence customer decisions and make recommendations', 'set deadlines, assign responsibility and monitor, ensure deliverables fall within acceptable scope and budget', 'coordinate the project’s tasks and keep the communications flowing between the customer, project teams and any other stakeholders', 'initiate trouble shootings, define and monitor next action points in case of issues, including budget and deadline bottlenecks', 'perform change management to the project scope, schedule and costs, perform risk management', 'cooperate with solution architects and developer team to write concepts, create and maintain project documentation', 'assist in improving the team’s technical ability, utilization and overall efficiency', 'having technical background is a must', 'at least 5 years of hands-on working on software products as a project manager/business analyst/product owner. experience as a software developer also counts\xa0', 'english skill is an advantage (both written & spoken, plus presentation skill)', 'fluent in japanese is a big plus', 'excellent client-facing and internal communication skills', 'experience in writing concepts, good understanding of key concepts in software delivery', 'experience in working with scrum teams and having the ability to organize the scrum process events are advantages', 'a strong analytical mindset', 'adobe indesign, adobe illustrator, adobe photoshop', 'industry standards for ci, version control and development best practices', 'knowledge about erp, pim, and mam systems', 'camunda workflow and decision automation', '\nscripting with c language, python and java\xa0'];https://itviec.com/viec-lam-it/technical-project-manager-laudert-vietnam-2056?lab_feature=preview_jd_page
Renesas Design Vietnam;30.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"['knowledge, skills and experience:', 'qualifications:', 'key relationships:', 'oracle database software installation, patching and upgrades', 'oracle database creation, deployment, and knowledge of management on oracle rac.', 'experienced in administration of databases like creating and managing users, tablespaces, indexes, roles, space management, resizing, partitioning and shrinking tablespaces. database security by restricting users by granting related privileges, roles.', 'database performance tuning and troubleshooting is good to have', 'real-world experience with oracle rac, oracle asm, oracle data guard', 'database platform migrations using rman', 'rman-based recovery, cloning, migration, duplication, and backups', 'oracle enterprise manager grid control administration', 'expert-level knowledge of linux/unix from a power-user and scripting perspective', 'must have in-depth experience working in oracle real application cluster (rac/asm), rdbms 12c/18c/19c, dataguard, rman.', 'oracle public cloud experience would be highly beneficial.', ""bachelor's or master’s degree in computer science or engineering fields or equivalent experience"", 'equivalent experience from 1 year of oracle database administration experience.', 'excellent verbal and written english communication skills.', 'ability and willingness to work effectively in a geographically dispersed team.', 'strong analytical skills and the ability to address complex tasks, consistently deliver to project scheduled completion.', 'impeccable attention to detail', 'interact very closely with the it team', 'manage good relationship with oracle support.']";https://itviec.com/viec-lam-it/oracle-dba-from-1-year-experience-renesas-design-vietnam-4802?lab_feature=preview_jd_page
GrapeCity;44.0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;['graduation or master’s degree', 'minimum\xa05\xa0years\xa0in sofware\xa0development.', 'should have experience in .net and sql server.', 'should have good english speaking, writing and speaking skills.', 'excellent analytical, troubleshooting, and problem-solving\xa0skills.', 'possess\xa0a\xa0high\xa0standard\xa0of\xa0ethical\xa0conduct.', 'following are the technologies that you will be working on: .net 7, reactjs, vuejs, azure, sql server, elastic stack'];https://itviec.com/viec-lam-it/senior-developers-net-sql-javascript-grapecity-3735?lab_feature=preview_jd_page
Neos Việt Nam;26.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['\nưu tiên ứng viên có kinh nghiệm phát triển front end bằng javascript, html, css\n', 'ưu tiên có kinh nghiệm về unity hoặc cocos2d\n', 'có kiến thức về một hoặc nhiều ngôn ngữ lập trình (javascript, c#, ...).', 'có kinh nghiệm làm việc với git hoặc svn.', 'có kỹ năng lập trình và tư duy logic tốt', 'có tinh thần ham học hỏi, làm việc nhóm', 'yêu thích làm game/ứng dụng mobile\xa0'];https://itviec.com/viec-lam-it/urgent-mobile-games-developer-unity-up-to-1500-neos-viet-nam-4359?lab_feature=preview_jd_page
RAKSUL Vietnam;50.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['must have:', '・at least 2 years of experience working with cypress or similar tools', '・experienced in debugging and profiling high-performance system. our system needs to scale several orders of magnitudes in the next few years, and you are here to help!', '・have good knowledge of javascript', '・understand use cases and identify necessary tests for the system', '・able to design test scenarios for given business requirements and release products while coordinating with developers and product managers', '・experience in setting up automated tests', 'others:', '・decent communication english skill to work with global members', '・seniority level should have experience with guiding junior members', '・ability to work with others and preference on teamwork', '・high interest in learning and using new technology', '・strong interest to change old industries with technology', 'must have:・at least 2 years of experience working with cypress or similar tools・experienced in debugging and profiling high-performance system. our system needs to scale several orders of magnitudes in the next few years, and you are here to help!・have good knowledge of javascript・understand use cases and identify necessary tests for the system・able to design test scenarios for given business requirements and release products while coordinating with developers and product managers・experience in setting up automated testsothers:・decent communication english skill to work with global members・seniority level should have experience with guiding junior members・ability to work with others and preference on teamwork・high interest in learning and using new technology・strong interest to change old industries with technology'];https://itviec.com/viec-lam-it/automation-test-engineer-raksul-vietnam-3911?lab_feature=preview_jd_page
ETHAN TECHNOLOGY ASIA;40.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['strong japanese skills as frequently communicate with clients (n3 or above)', 'experience more than 1 years of brse or project manager', 'proficient with one of programming languages such as php', 'good understanding of software development process', 'well-organized, capable of performing multiple tasks, able to work under high pressure', 'experience of working at japanese company is a plus'];https://itviec.com/viec-lam-it/bridge-engineer-japanese-php-ethan-technology-asia-3947?lab_feature=preview_jd_page
