Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
CÔNG TY TNHH TRUYỀN THÔNG VÀ DỊCH VỤ DU LỊCH CẢM XÚC VIỆT;31.0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['- at least 3 years of experience in .net projects.- advanced microsoft data technologies: ado.net, .net core, asp.net (core), mvc, entity framework (core), linq, sql server.- good in implementing & optimizing .net server-side technologies.- experience designing restful apis with asp.net.- very good in understanding & applying design patterns/design principles.- proficient in code review, code refactoring.- basic knowledge of html, css, javascript. having experience of any javascript front-end framework e.g. angular, react, vue…- basic knowledge of cloud technologies e.g. azure, aws.- experience working in an agile/scrums software development environment.- good at english( tiếng anh giao tiếp tốt), both in comprehension and communication.- good attitude regarding self-testing and self-learning.'];https://www.topcv.vn/viec-lam/senior-net-biet-tieng-anh/959478.html?ta_source=JobSearchList
CÔNG TY TNHH TRUYỀN THÔNG VÀ DỊCH VỤ DU LỊCH CẢM XÚC VIỆT;21.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['có bằng cử nhân hoặc tương đương về khoa học máy tính', <li>Hơn 1 năm kinh nghiệm trong lĩnh vực phát triển phần mềm backend</li>, <li>Có kiến ​​thức về công nghệ Redis, WebSocket</li>, <li>Có kinh nghiệm với đa luồng, lập trình không đồng bộ và truyền thông giữa các quá trình.</li>, <li>Kinh nghiệm với CI / CD, Docker, Kubernetes</li>, <li>Có kinh nghiệm về công nghệ đám mây như AWS, Azure.</li>, <li>Trải nghiệm với bộ lưu trữ đối tượng như Amazon S3, Minio,…</li>, <li>Kiến thức có kỹ năng về các công cụ lập phiên bản mã (Github, Gitlab, Git)</li>, <li>Quen thuộc sử dụng các phương pháp luận phát triển Scrum / Agile</li>, <li>Trải nghiệm với NoSQL chẳng hạn như MongoDB</li>, <li>Kỹ năng giải quyết vấn đề tốt. Khả năng nhanh chóng thích ứng với môi trường thay đổi hoặc học các khái niệm và kỹ năng mới</li>, <li>Hiểu biết cơ bản về AI là gì và quan tâm sâu sắc đến AI, đặc biệt là Thị giác máy tính</li>, <li>Thông thạo tiếng Anh / tiếng Pháp là một lợi thế mạnh</li>];https://www.topcv.vn/viec-lam/lap-trinh-vien-net-developer/877550.html?ta_source=JobSearchList
Công ty CP Tập đoàn F.I.T;17.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;"['tốt nghiệp đh chuyên ngành cntt;', <li>Có tối thiểu 3 năm kinh nghiệm ở vị trí tương đương;</li>, <li>Có kiến thức trong thiết lập, triển khai, cấu hình hệ thống CNTT tòa nhà;</li>, <li>Có kiến thức về quản trị &amp; bảo mật hệ thống router, switch, firewall, ERP, e-mail, CCTV, Door Controller, Application ..;</li>, <li>Có kiến thức về quản trị hệ thống điện thoại VoiceIP &amp; analog;</li>, <li>Quản trị mạng client-server;</li>, <li>Có kỹ năng xử lý và ra quyết định kịp thời, hiệu quả trước các sự cố nghiêm trọng của hệ thống;</li>, <li>Kỹ năng hỗ trợ ứng dụng tốt;</li>, <li>Kỹ năng giao tiếp tốt;</li>, <li>Có tinh thần đổi mới và sáng tạo;</li>, <li>Tinh thần làm chủ và chịu trách nhiệm; thái độ tích cực, hợp tác.</li>]";https://www.topcv.vn/viec-lam/chuyen-vien-cong-nghe-thong-tin/1027244.html?ta_source=JobSearchList
CÔNG TY TNHH BMBSOFT VIỆT NAM;21.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['-from two years of experience, the ability to work in english-experience in api testing using postman, soap ui...-proficient in using sql queries-experience, know programming, can do automation is an advantage-understand the product development and testing process.-experienced in working with agile model (scrum)-ability to communicate and solve problems on their own-ability to learn new knowledge and skills with guidance-good conversational english( giao tiếp tiếng anh tốt)'];https://www.topcv.vn/viec-lam/nhan-vien-tester-biet-tieng-anh-level-middle/984978.html?ta_source=JobSearchList
Công ty cổ phần Myceleb.vn;20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['nam/nữ tốt nghiệp chuyên ngành cntt, khoa học máy tính,....', <li>Có hiểu biết với Docker, Docker-compose, K8s, Ansible</li>, <li>Có hiểu về Scalability, Reliability, High availability.</li>, <li>Có hiểu biết hoặc làm việc với Aws hoặc Google.</li>, <li>Có khả năng viết các Shell scripts..</li>, <li>Nhiệt tình, ham học hỏi, chủ động trong công việc.</li>, <li>Có kinh nghiệm tối ưu tải và chi phí trên các hệ thống cloud.</li>, <li>Chưa có nhiều kinh nghiệm sẽ được đào tạo bài bản.</li>];https://www.topcv.vn/viec-lam/devops-engineer/1027764.html?ta_source=JobSearchList
Công ty TNHH Solazu;20.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['kinh nghiệm làm việc từ 2-3 năm trở lên với angular hoặc ruby on rails.', 'sẵn sàng học hỏi và làm việc với các ngôn ngữ, công cụ khác tùy theo yêu cầu dự án', 'kỹ năng phân tích yêu cầu, giao tiếp và làm việc nhóm tốt.', 'có khả năng sử dụng, giao tiếp tiếng anh tốt.', 'có kinh nghiệm frontend là lợi thế', 'yêu cầu:'];https://www.topcv.vn/viec-lam/senior-full-stack-developer/1023807.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN METAWAY HOLDINGS;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['có ít nhất 2 năm kinh nghiệm làm việc với reactjs ui. biết sử dụng ant-design là một lợi thế', 'có khả năng về tiếng anh là một điểm cộng', 'hiểu và sử dụng thành thạo react hook\xa0', 'có kinh nghiệm trong sử dụng state management như redux / saga\xa0', 'có kinh nghiệm trong sử dụng umijs (recommended) / nextjs / create-react-app\xa0', 'biết và thành thạo cắt html theo mobile-first\xa0', 'có kiến thức về css module / preprocess css như sass / less là một lợi thế.'];https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-web-reactjs/1027735.html?ta_source=JobSearchList
CÔNG TY TNHH SOFT WORLD VIỆT NAM;16.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['- graduated from university/college, preferably in it, e-commerce, or related fields- female priority- at least 1 year of experience in three projects of it products and solutions- experience in erp or ecommerce-related projects is an advantage- have a high sense of responsibility with work, a positive working attitude- ability to analyze and build information systems and databases- can combine system analysis and business analysis- ability to write documents in english- able to present in english'];https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analyst-ba/192600.html?ta_source=JobSearchList
FE CREDIT;38.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3;0;2;['technical skill:', '•at least 3+ year of experience in mobile software development (flutter)•strong in dart and deep knowledge in oop, design patterns and functional programming.•understanding of the provider, bloc or getx architecture and design patterns•experience working with google map, firebase.•experience working with remote data via rest apis and json as well as integrating with third-party libraries and apis.•good sense of ui/ux.•familiar with unit tests to improve software quality.'];https://www.topcv.vn/viec-lam/senior-mobile-dev-flutter/942034.html?ta_source=JobSearchList
Công ty Cổ phần MK Vision;14.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['chuyên môn, kinh nghiệm- ứng viên tốt nghiệp các chuyên ngành cntt, điện tử - viễn thông, toán tin, toán ứng dụng, cơ điện tử, tự động hóa và các chuyên ngành có liên quan.- có kinh nghiệm từ 02 năm lập trình trong ios- ưu tiên ứng viên biết sử dụng c++ nativeyêu cầu khác:- ham học hỏi, tìm tòi nghiên cứu, dám nghĩ-dám làm, có tư duy logic, hệ thống và khả năng chủ động tổ chức, sắp xếp công việc- khả năng sáng tạo, độc lập, suy nghĩ phối kết hợp làm việc theo nhóm.- nhiệt tình, năng động, có tâm huyết với công việc và mong muốn làm việc lâu dài với công ty.'];https://www.topcv.vn/viec-lam/mobile-developer-ios/1027498.html?ta_source=JobSearchList
Công ty Cổ phần MK Vision;15;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;"['chuyên môn, kinh nghiệm- ứng viên tốt nghiệp các chuyên ngành cntt, điện tử - viễn thông, toán tin, toán ứng dụng, cơ điện tử, tự động hóa và các chuyên ngành có liên quan;- có kinh nghiệm triển khai các dịch vụ trên aws (vpc, ec2, iam, cloudformation, s3, route53, security, …) hoặc môi trường đám mây tương đương; \xa0 \xa0 \xa0 \xa0 - cài đặt, cấu hình và quản lý các máy chủ vật lý, ảo hóa (linux, window, vsphere,….), thiết bị mạng (firewall, router, switch)- thành thạo về container (docker), k8s, ansible;- ưu tiên ứng viên có chứng chỉ aws;- có hiểu biết với ngôn ngữ/nền tảng lập trình backend golang/scala là một lợi thế.', <p><strong>Yêu cầu khác:</strong><br/>- Ham học hỏi, tìm tòi nghiên cứu, dám nghĩ-dám làm, có tư duy logic, hệ thống và khả năng chủ động tổ chức, sắp xếp công việc<br/>- Khả năng sáng tạo, độc lập, nắm bắt công nghệ mới, suy nghĩ phối kết hợp làm việc theo nhóm.<br/>- Nhiệt tình, năng động, có tâm huyết với công việc và mong muốn làm việc lâu dài với công ty.</p>]";https://www.topcv.vn/viec-lam/it-operation-aws/1027510.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN TÀI NGUYÊN TRI THỨC VIỆT NĂNG;15.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['• sinh viên của chuyên ngành công nghệ thông tin, hệ thống thông tin, quản trị nguồn nhân lực.• có thể tham gia thực tập từ 4 ngày/tuần (off tối đa 2 buổi)• thành thạo tin học văn phòng.• có hiểu biết về csdl sql server.• tiếng anh giao tiếp khá là một lợi thế• ưu tiên các bạn năng động, hoạt ngôn, có khả năng sư phạm.'];https://www.topcv.vn/viec-lam/thuc-tap-sinh-trien-khai-phan-mem/673442.html?ta_source=JobSearchList
Công Ty Cổ Phần Dịch Vụ Công Nghệ SOTA Việt Nam;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;['yêu thích và đam mê với lập trình.', 'có kinh nghiệm với objective c, swift, java (ios/android) là một lợi thế.', 'có kinh nghiệm với flutter hoặc muốn làm việc với flutter là một lợi thế.', 'có kinh nghiệm với notification, map,... là một điểm cộng.', 'có kinh nghiệm sử dụng redux, redux saga là một điểm cộng.', 'có kinh nghiệm sửu dụng git.', 'quan tâm đến hiệu năng ứng dụng, trải nghiệm người dùng.', 'mong muốn tham gia, học tập và cống hiến trong môi trường start-up năng động, nhiều thử thách để phát triển bản thân.', 'nhanh nhẹn, thật thà, trung thực, có tính tự giác và trách nhiệm trong công việc.'];https://www.topcv.vn/viec-lam/lap-trinh-vien-flutter/682647.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP;35;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['- độ tuổi từ 26 – 32 tuổi- kinh nghiệm: 03 năm trở lên- tốt nghiệp đại học các chuyên ngành cntt- có kiến thức tốt về sql, mô hình uml, testcase,…\xa0- đam mê học hỏi, sẵn sàng tiếp thu công nghệ, nghiệp vụ mới- khả năng thích ứng với sự thay đổi, nghiên cứu các công nghệ mới- kỹ năng làm việc nhóm, làm việc dưới áp lực tốt', <p>ĐIỂM CỘNG: <br/>- Ưu thế cho các ứng viên đã từng làm các dự án corebank, fintech, tập đoàn đa ngành nghề<br/>- Có khả năng đào tạo, xây dựng team<br/>- Có kinh nghiệm quản lý rủi ro (risk management)<br/>- Chứng chỉ ISTQB hoặc CSTE là lợi thế</p>];https://www.topcv.vn/viec-lam/test-lead-up-to-1500/1003379.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG TCOM;25;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['có kinh nghiệm làm việc với nodejs từ 2 năm trở lên\xa0', 'có khả năng giao tiếp tốt bằng tiếng anh', 'thành thạo về api services: restful api, graphql và nodejs framework (expressjs, nestjs, socket.io, websocket)', 'thành thạo về javascript, ecmascript6 +, typescript', 'thành thạo database sql như mysql, postgresql', 'hiểu biết về nosql, có khả năng sử dụng mongodb hoặc redis', 'thành thạo git hoặc các source code version managerment.'];https://www.topcv.vn/viec-lam/nodejs-developer/1026411.html?ta_source=JobSearchList
Công ty Cổ phần Đào tạo trực tuyến Unica;32.5;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;2;['ưu tiên ứng viên tốt nghiệp đại học ngành cntt, điện tử viễn thông,...', <li>Có từ 03 năm kinh nghiệm (level: senior) ở vị trí tương đương hoặc lập trình Web</li>, <li>Thành thạo kỹ năng code HTML, CSS, JavaScript, JQuery, AJAX, YII2</li>, <li>Ưu tiên ứng viên có khả năng Tiếng Anh</li>];https://www.topcv.vn/viec-lam/senior-php-developer-25-40-trieu-tu-3-nam-kinh-nghiem/938528.html?ta_source=JobSearchList
Công ty Cổ phần GEM;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['có từ 4 năm kinh nghiệm ở vị trí tương đương', 'nắm vững và đã từng tham gia vào quá trình phát triển dự án phần mềm', 'có kiến thức tốt và kinh nghiệm tham gia triển khai và đánh giá các tiêu chuẩn quốc tế như cmmi, iso 27001, 9000...', 'có kinh nghiệm xây dựng và vận hành các quy trình theo agile-scrum', 'có kỹ năng phân tích, tư duy logic tốt.', 'có hiểu biết về kiểm thử phần mềm và đã từng tham gia trực tiếp vào việc phát triển dự án là 1 lợi thế', 'có khả năng quản lý và dẫn dắt đội nhóm'];https://www.topcv.vn/viec-lam/process-quality-assurance/778094.html?ta_source=JobSearchList
Công Ty Cổ Phần Công Nghệ VMO Holdings;27.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;['- có background về it là một lợi thế- hiểu biết sâu về quality management, quality assurance- hiểu biết sâu về mô hình làm việc dạng agile/scrum, iteration hoặc hybrid- có certificate về quality assurance hoặc testing hoặc project management là 1 lợi thế- hiểu và customize quy trình, checklist cho dự án phần mềm- khả năng độc lập, chủ động trong việc support và control process trong dự án- kinh nghiệm review project documents, bao gồm management và engineering- khả năng phân tích vấn đề và tạo quality report- khả năng teamwork với project team, các phòng ban khác- hiểu biết hoặc kinh nghiệm làm việc với ít nhất 1 chuẩn quy trình cmmi / spice / iso hoặc tương tự là 1 lợi thế- sử dụng được tiếng anh là một điểm cộng'];https://www.topcv.vn/viec-lam/truong-nhom-kiem-soat-chat-luong-senior-process-quality-assurance/1027092.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN TẬP ĐOÀN NEXTTECH;32.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;"['– kinh nghiệm java 03 năm trở lên– am hiểu và sử dụng tốt oop & design patterns.– sử dụng thành thạo java core một trong các java web framework spring hoặc struts, một trong các orm như hibernate / jpa / …– kinh nghiệm làm việc với một trong các application server như: tomcat, ibm websphere, oracle bea weblogic– kinh nghiệm làm việc với một trong các database: mongodb, oracle db, mysql– biết sử dụng công nghệ redis.– kinh nghiệm làm việc với các công cụ quản lý dự án: redmine, jira…; công cụ quản lý source code: gitlab, github.', 'ưu tiên:– đã làm việc mới hệ thông kiến trúc microservices, cloud– kinh nghiệm tham gia xây dựng, maintain các hệ thống xử lý giao dịch lớn– kinh nghiệm bảo mật hệ thống, tích hợp hệ thống– từng tham gia các dự án tài chính, ngân hàng hoặc erp, big data– kinh nghiêm làm việc với nosql: mongodb– làm việc với mô hình agile/scrum.']";https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1026723.html?ta_source=JobSearchList
CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['có kinh nghiệm trong lập trình webcó kinh nghiệm sử dụng ruby on rails ít nhất 3 năm trở lênnắm rõ và vận hành tốt các khái niệm mvc, orm, restfulcó kinh nghiệm làm việc với các thư viện phổ biến như rspec, devise, cancancancó kinh nghiệm làm việc các template engine (haml, slim…)có kinh nghiệm làm việc với môi trường linux (centos, ubuntu…)sử dụng thành thạo javascript, css (jquery, bootstrap…) để làm việc với frontend'];https://www.topcv.vn/viec-lam/ruby-developer/1026928.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN TẬP ĐOÀN NEXTTECH;32.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;"['– kinh nghiệm java 02 năm trở lên– am hiểu và sử dụng tốt oop & design patterns.– sử dụng thành thạo java core một trong các java web framework spring hoặc struts, một trong các orm như hibernate / jpa / …– kinh nghiệm làm việc với một trong các application server như: tomcat, ibm websphere, oracle bea weblogic– kinh nghiệm làm việc với một trong các database: mongodb, oracle db, mysql– biết sử dụng công nghệ redis.– kinh nghiệm làm việc với các công cụ quản lý dự án: redmine, jira…; công cụ quản lý source code: gitlab, github.', 'ưu tiên:– đã làm việc mới hệ thông kiến trúc microservices, cloud– kinh nghiệm tham gia xây dựng, maintain các hệ thống xử lý giao dịch lớn– kinh nghiệm bảo mật hệ thống, tích hợp hệ thống– từng tham gia các dự án tài chính, ngân hàng hoặc erp, big data– kinh nghiêm làm việc với nosql: mongodb– làm việc với mô hình agile/scrum.']";https://www.topcv.vn/viec-lam/java-developer-tu-2-5-nam-kinh-nghiem-fintech/1027118.html?ta_source=JobSearchList
CÔNG TY TNHH GLEADS;42;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;['4+ years of experience as a backend developer.', 'at least 3 years of experience with nodejs, expressjs, mysql, restful api.', 'proficient in database design, schedule, queue, socket.io, redis.', 'experience with unit testing, refactoring code.', 'strong understanding of security and api standards.', 'excellent problem-solving and analytical skills.', 'ability to understand english documents.', 'experience with microservices systems, cloud aws.', 'experience in fintech, digital banking, payment, ekyc.', 'understanding of real-time databases, and distributed databases.', 'ability to install and build code on web servers (nginx, apache) and libraries (pm2, docker, kubernetes, etc).', 'ability to lead team.', 'huge plus if you have:'];https://www.topcv.vn/viec-lam/senior-backend-developer-nodejs/1026899.html?ta_source=JobSearchList
Công ty Cổ Phần Rikkeisoft;12.5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['- tối thiểu 1 năm làm việc tại vị trí tester\n', '- thành thạo cách viết test case\n', '- có kinh nghiệm các loại test như unit test, integration test, regression testing\n', '- hiểu quy trình test sản phẩm\n', '- có kiến thức và kinh nghiệm về database\n', '- có kỹ năng test performance, security\n', '- có tiếng nhật n4'];https://www.topcv.vn/viec-lam/tester-tu-1-nam-kinh-nghiem-n4/1026880.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK;30.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['có ít nhất 2 năm phát triển game bằng unity engineer(c#)', 'tối thiểu 1 sản phẩm game đã phát hành.', 'thành thạo c# và nắm vững oop.', 'có kiến thức vững chắc về unity 2d & 3d.', 'sử dụng tốt các công cụ quản lý source code (git, svn ..).', 'hiểu biết về các giải thuật lập trình.', 'có kinh nghiệm tích hợp, sử dụng các third party (animation, network …).', 'có kỹ năng phân tích và xử lý , khả năng làm việc nhóm', 'có kinh nghiệm phát triển web game/game online bằng unity là điểm cộng', 'hiểu biết về nodejs và socketio (websocket) là điểm cộng'];https://www.topcv.vn/viec-lam/lap-trinh-vien-unity-tu-2-nam-kinh-nghiem/1026234.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ TIMETECH;34.5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['- tốt nghiệp đại học/ cao đẳng chuyên ngành công nghệ thông tin (phần mềm)- có kiến thức tốt về cấu trúc dữ liệu, giải thuật và lập trình hướng đối tượng (oop)- có kiến thức về lập trình về ngôn ngữ c, asp.net- có kiến thức làm việc với các hệ quản trị csdl: database mongodb/ms sql server- mô tả kỹ năng c và các dự án trong cv apply- nhanh nhẹn, cẩn thận, tỉ mỉ, chịu được áp lực công việc- sẵn sàng tìm tòi, học hỏi thêm công nghệ mới'];https://www.topcv.vn/viec-lam/nhan-vien-net-developer/771134.html?ta_source=JobSearchList
